-3.000000119209289551e-01,3.000000119209289551e-01,0.000000000000000000e+00,5.024696514010429382e-02,8.175029754638671875e-01,1.813724450767040253e-02,9.633365869522094727e-01,2.661214172840118408e-01,3.408765792846679688e-02,0.000000000000000000e+00,7.106101512908935547e-01,-3.032197058200836182e-01,6.348944902420043945e-01,0.000000000000000000e+00,6.235110759735107422e-01,-4.059624373912811279e-01,6.681529879570007324e-01,0.000000000000000000e+00,5.321047902107238770e-01,8.354532718658447266e-01,-1.374131143093109131e-01,0.000000000000000000e+00,4.375115633010864258e-01,8.832823634147644043e-01,1.685109138488769531e-01,0.000000000000000000e+00,2.746361494064331055e-01,-9.614247679710388184e-01,-1.540915947407484055e-02,0.000000000000000000e+00,2.896934747695922852e-01,5.215497016906738281e-01,-8.025357127189636230e-01,0.000000000000000000e+00
-3.000000119209289551e-01,3.000000119209289551e-01,0.000000000000000000e+00,5.005916208028793335e-02,8.175169229507446289e-01,1.805420592427253723e-02,9.633136391639709473e-01,2.662147879600524902e-01,3.400778025388717651e-02,0.000000000000000000e+00,7.106249928474426270e-01,-3.034035861492156982e-01,6.347900032997131348e-01,0.000000000000000000e+00,6.234850287437438965e-01,-4.058433175086975098e-01,6.682496666908264160e-01,0.000000000000000000e+00,5.317547321319580078e-01,8.356580734252929688e-01,-1.375224441289901733e-01,0.000000000000000000e+00,4.375206828117370605e-01,8.832519054412841797e-01,1.686467677354812622e-01,0.000000000000000000e+00,2.753112912178039551e-01,-9.612166881561279297e-01,-1.631450280547142029e-02,0.000000000000000000e+00,2.895282208919525146e-01,5.232742428779602051e-01,-8.014720678329467773e-01,0.000000000000000000e+00
-3.000000119209289551e-01,3.000000119209289551e-01,0.000000000000000000e+00,4.982371255755424500e-02,8.175489902496337891e-01,1.794015802443027496e-02,9.633069038391113281e-01,2.662468254566192627e-01,3.394713252782821655e-02,0.000000000000000000e+00,7.105747461318969727e-01,-3.034281730651855469e-01,6.348345279693603516e-01,0.000000000000000000e+00,6.234716176986694336e-01,-4.059149920940399170e-01,6.682186722755432129e-01,0.000000000000000000e+00,5.313013195991516113e-01,8.358885645866394043e-01,-1.378740221261978149e-01,0.000000000000000000e+00,4.375267028808593750e-01,8.831984400749206543e-01,1.689109653234481812e-01,0.000000000000000000e+00,2.753164172172546387e-01,-9.612053632736206055e-01,-1.688423007726669312e-02,0.000000000000000000e+00,2.892616093158721924e-01,5.247839093208312988e-01,-8.005807995796203613e-01,0.000000000000000000e+00
-3.000000119209289551e-01,3.000000119209289551e-01,0.000000000000000000e+00,4.965323582291603088e-02,8.175722360610961914e-01,1.785757951438426971e-02,9.633073806762695312e-01,2.662494480609893799e-01,3.391268476843833923e-02,0.000000000000000000e+00,7.105248570442199707e-01,-3.033941090106964111e-01,6.349066495895385742e-01,0.000000000000000000e+00,6.234723329544067383e-01,-4.060952067375183105e-01,6.681084632873535156e-01,0.000000000000000000e+00,5.309790968894958496e-01,8.360315561294555664e-01,-1.382476687431335449e-01,0.000000000000000000e+00,4.375281333923339844e-01,8.831514120101928711e-01,1.691529899835586548e-01,0.000000000000000000e+00,2.749013006687164307e-01,-9.613229036331176758e-01,-1.695775985717773438e-02,0.000000000000000000e+00,2.890486419200897217e-01,5.254723429679870605e-01,-8.002060651779174805e-01,0.000000000000000000e+00
-3.000000119209289551e-01,3.000000119209289551e-01,0.000000000000000000e+00,4.951883852481842041e-02,8.175842761993408203e-01,1.778627000749111176e-02,9.633099436759948730e-01,2.662447988986968994e-01,3.387786820530891418e-02,0.000000000000000000e+00,7.104571461677551270e-01,-3.033370673656463623e-01,6.350096464157104492e-01,0.000000000000000000e+00,6.234729886054992676e-01,-4.062700867652893066e-01,6.680015921592712402e-01,0.000000000000000000e+00,5.306926369667053223e-01,8.361538648605346680e-01,-1.386075615882873535e-01,0.000000000000000000e+00,4.375293552875518799e-01,8.831058144569396973e-01,1.693878322839736938e-01,0.000000000000000000e+00,2.745418846607208252e-01,-9.614243507385253906e-01,-1.702889055013656616e-02,0.000000000000000000e+00,2.888639271259307861e-01,5.261363387107849121e-01,-7.998363375663757324e-01,0.000000000000000000e+00
-3.000000119209289551e-01,3.000000119209289551e-01,0.000000000000000000e+00,4.944954812526702881e-02,8.175752162933349609e-01,1.773444376885890961e-02,9.633348584175109863e-01,2.661599218845367432e-01,3.383532539010047913e-02,0.000000000000000000e+00,7.101667523384094238e-01,-3.030396997928619385e-01,6.354762911796569824e-01,0.000000000000000000e+00,6.235296726226806641e-01,-4.064913988113403320e-01,6.678139567375183105e-01,0.000000000000000000e+00,5.303369164466857910e-01,8.363167643547058105e-01,-1.389856636524200439e-01,0.000000000000000000e+00,4.375572800636291504e-01,8.830484747886657715e-01,1.696141809225082397e-01,0.000000000000000000e+00,2.739198803901672363e-01,-9.616028666496276855e-01,-1.696631684899330139e-02,0.000000000000000000e+00,2.883179187774658203e-01,5.266575813293457031e-01,-7.996903061866760254e-01,0.000000000000000000e+00
-3.000000119209289551e-01,3.000000119209289551e-01,0.000000000000000000e+00,4.936034604907035828e-02,8.175635933876037598e-01,1.766773127019405365e-02,9.633807539939880371e-01,2.660014927387237549e-01,3.377470001578330994e-02,0.000000000000000000e+00,7.096765637397766113e-01,-3.024925887584686279e-01,6.362840533256530762e-01,0.000000000000000000e+00,6.236754059791564941e-01,-4.068543612957000732e-01,6.674567461013793945e-01,0.000000000000000000e+00,5.297818779945373535e-01,8.365807533264160156e-01,-1.395126283168792725e-01,0.000000000000000000e+00,4.376267194747924805e-01,8.829584121704101562e-01,1.699038445949554443e-01,0.000000000000000000e+00,2.727875113487243652e-01,-9.619294404983520508e-01,-1.669502444565296173e-02,0.000000000000000000e+00,2.871663272380828857e-01,5.271368026733398438e-01,-7.997888922691345215e-01,0.000000000000000000e+00
-3.000000119209289551e-01,3.000000119209289551e-01,0.000000000000000000e+00,4.929891601204872131e-02,8.175547719001770020e-01,1.759695820510387421e-02,9.634164571762084961e-01,2.658773064613342285e-01,3.373347222805023193e-02,0.000000000000000000e+00,7.093293666839599609e-01,-3.020540475845336914e-01,6.368792653083801270e-01,0.000000000000000000e+00,6.237753033638000488e-01,-4.071241021156311035e-01,6.671988368034362793e-01,0.000000000000000000e+00,5.294131636619567871e-01,8.367508053779602051e-01,-1.398921161890029907e-01,0.000000000000000000e+00,4.376730322837829590e-01,8.828949928283691406e-01,1.701139956712722778e-01,0.000000000000000000e+00,2.720517814159393311e-01,-9.621413350105285645e-01,-1.648971624672412872e-02,0.000000000000000000e+00,2.864131331443786621e-01,5.274583697319030762e-01,-7.998469471931457520e-01,0.000000000000000000e+00
-3.000000119209289551e-01,3.000000119209289551e-01,0.000000000000000000e+00,4.922807961702346802e-02,8.175425529479980469e-01,1.744713261723518372e-02,9.635081291198730469e-01,2.655456662178039551e-01,3.372831270098686218e-02,0.000000000000000000e+00,7.086670994758605957e-01,-3.009808659553527832e-01,6.381233930587768555e-01,0.000000000000000000e+00,6.240261793136596680e-01,-4.072330594062805176e-01,6.668977141380310059e-01,0.000000000000000000e+00,5.293359160423278809e-01,8.367869853973388672e-01,-1.399680078029632568e-01,0.000000000000000000e+00,4.374359250068664551e-01,8.830051422119140625e-01,1.701521277427673340e-01,0.000000000000000000e+00,2.710967063903808594e-01,-9.624150991439819336e-01,-1.624112948775291443e-02,0.000000000000000000e+00,2.856843769550323486e-01,5.277958512306213379e-01,-7.998849749565124512e-01,0.000000000000000000e+00
-3.000000119209289551e-01,3.000000119209289551e-01,0.000000000000000000e+00,4.916003346443176270e-02,8.175308108329772949e-01,1.730320975184440613e-02,9.636094570159912109e-01,2.651764452457427979e-01,3.373838588595390320e-02,0.000000000000000000e+00,7.080021500587463379e-01,-2.997695207595825195e-01,6.394303441047668457e-01,0.000000000000000000e+00,6.243416070938110352e-01,-4.071654081344604492e-01,6.666437387466430664e-01,0.000000000000000000e+00,5.295256972312927246e-01,8.367061614990234375e-01,-1.397333443164825439e-01,0.000000000000000000e+00,4.370259046554565430e-01,8.832355737686157227e-01,1.700096130371093750e-01,0.000000000000000000e+00,2.702182531356811523e-01,-9.626659154891967773e-01,-1.601395756006240845e-02,0.000000000000000000e+00,2.851701080799102783e-01,5.280618071556091309e-01,-7.998929619789123535e-01,0.000000000000000000e+00
