t,spd scale,edo_joint_1 pos,edo_joint_2 pos,edo_joint_3 pos,edo_joint_4 pos,edo_joint_5 pos,edo_joint_6 pos,edo_joint_1 vel,edo_joint_2 vel,edo_joint_3 vel,edo_joint_4 vel,edo_joint_5 vel,edo_joint_6 vel,edo_joint_1 acc,edo_joint_2 acc,edo_joint_3 acc,edo_joint_4 acc,edo_joint_5 acc,edo_joint_6 acc,edo_joint_1 effort,edo_joint_2 effort,edo_joint_3 effort,edo_joint_4 effort,edo_joint_5 effort,edo_joint_6 effort,act human j0 x, y, z,act human j1 x, y, z,act human j2 x, y, z,act human j3 x, y, z,act human j4 x, y, z,act human j5 x, y, z,act human j6 x, y, z,act human j7 x, y, z,act human j8 x, y, z,act human j9 x, y, z,act human j10 x, y, z,act human j11 x, y, z,act human j12 x, y, z,act human j13 x, y, z,act human j14 x, y, z,act human j15 x, y, z,act human j16 x, y, z,act human j17 x, y, z,act human j18 x, y, z,act human j19 x, y, z,act human j20 x, y, z,act human j21 x, y, z,act human j22 x, y, z,act human j23 x, y, z,act human j24 x, y, z,act human j25 x, y, z,act human j26 x, y, z,act human j27 x, y, z,act human j28 x, y, z,act human j29 x, y, z,act human j30 x, y, z,act human j31 x, y, z,act human j32 x, y, z,act human j33 x, y, z,act human j34 x, y, z,act human j35 x, y, z,act human j36 x, y, z,act human j37 x, y, z,act human j38 x, y, z,act human j39 x, y, z,act human j40 x, y, z,act human j41 x, y, z,act human j42 x, y, z,act human j43 x, y, z,act human j44 x, y, z,act human j45 x, y, z,act human j46 x, y, z,act human j47 x, y, z,act human j48 x, y, z,act human j49 x, y, z,act human j50 x, y, z,act human j51 x, y, z,act human j52 x, y, z,act human j53 x, y, z,act human j54 x, y, z,act human j55 x, y, z,act human j56 x, y, z,act human j57 x, y, z,skel pt 0 x, y, z,skel pt 1 x, y, z,skel pt 2 x, y, z,skel pt 3 x, y, z,skel pt 4 x, y, z,skel pt 5 x, y, z,skel pt 6 x, y, z,skel pt 7 x, y, z,skel pt 8 x, y, z,skel pt 9 x, y, z,skel pt 10 x, y, z,skel pt 11 x, y, z,skel pt 12 x, y, z,skel pt 13 x, y, z,skel pt 14 x, y, z,pred pelvis x, y, z,pred spine top x, y, z,pred head top x, y, z,pred l shoulder x, y, z,pred l elbow x, y, z,pred l wrist x, y, z,pred r shoulder x, y, z,pred r elbow x, y, z,pred r wrist x, y, z,plan time,min sep dist, tip speed
7.36673,0,1.77845,0.858561,0.0174315,0.71406,0.0962492,-1.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000179376,0.564855,0.0468787,0.0850675,0.620363,0.606712,-0.0765077,0.579732,0.793105,-0.0440796,0.719777,0.588439,-0.19755,0.759485,0.351595,-0.0014949,0.361311,0.121333,0.214215,0.520949,0.624984,0.357004,0.329816,0.780882,0.386803,-0.0762215,1.07113,0.042444,0.592609,0.326795,0.0042799,0.600048,0.699908,-0.120815,0.739631,0.470017,-0.0995224,0.560398,0.236464,0.285609,0.425383,0.702933,0.371904,0.126797,0.926007,0.042444,0.592609,0.326795,0.0042799,0.600048,0.699908,-0.120815,0.739631,0.470017,-0.0995224,0.560398,0.236464,0.285609,0.425383,0.702933,0.371904,0.126797,0.926007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000179376,0.564855,0.0468787,0.0850675,0.620363,0.606712,-0.0765077,0.579732,0.793105,-0.0440796,0.719777,0.588439,-0.19755,0.759485,0.351595,-0.0014949,0.361311,0.121333,0.214215,0.520949,0.624984,0.357004,0.329816,0.780882,0.386803,-0.0762215,1.07113,0.042444,0.592609,0.326795,0.0042799,0.600048,0.699908,-0.120815,0.739631,0.470017,-0.0995224,0.560398,0.236464,0.285609,0.425383,0.702933,0.371904,0.126797,0.926007,0.0023642,0.562625,0.0571533,0.0842652,0.626857,0.616552,-0.036723,0.527342,0.811382,-0.0542771,0.713595,0.60319,-0.204176,0.772843,0.368147,-0.000890136,0.377025,0.140105,0.222808,0.540119,0.629915,0.365569,0.405613,0.836681,0.459025,0.0625868,1.18825,4.5604e-308,0,0
7.38343,0,1.77845,0.858561,0.0174315,0.71406,0.0962492,-1.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000179376,0.564855,0.0468787,0.0850675,0.620363,0.606712,-0.0765077,0.579732,0.793105,-0.0440796,0.719777,0.588439,-0.19755,0.759485,0.351595,-0.0014949,0.361311,0.121333,0.214215,0.520949,0.624984,0.357004,0.329816,0.780882,0.386803,-0.0762215,1.07113,0.042444,0.592609,0.326795,0.0042799,0.600048,0.699908,-0.120815,0.739631,0.470017,-0.0995224,0.560398,0.236464,0.285609,0.425383,0.702933,0.371904,0.126797,0.926007,0.042444,0.592609,0.326795,0.0042799,0.600048,0.699908,-0.120815,0.739631,0.470017,-0.0995224,0.560398,0.236464,0.285609,0.425383,0.702933,0.371904,0.126797,0.926007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000179376,0.564855,0.0468787,0.0850675,0.620363,0.606712,-0.0765077,0.579732,0.793105,-0.0440796,0.719777,0.588439,-0.19755,0.759485,0.351595,-0.0014949,0.361311,0.121333,0.214215,0.520949,0.624984,0.357004,0.329816,0.780882,0.386803,-0.0762215,1.07113,0.042444,0.592609,0.326795,0.0042799,0.600048,0.699908,-0.120815,0.739631,0.470017,-0.0995224,0.560398,0.236464,0.285609,0.425383,0.702933,0.371904,0.126797,0.926007,0.0023642,0.562625,0.0571533,0.0842652,0.626857,0.616552,-0.036723,0.527342,0.811382,-0.0542771,0.713595,0.60319,-0.204176,0.772843,0.368147,-0.000890136,0.377025,0.140105,0.222808,0.540119,0.629915,0.365569,0.405613,0.836681,0.459025,0.0625868,1.18825,4.5604e-308,0,0
7.40009,0,1.77845,0.858561,0.0174315,0.71406,0.0962492,-1.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000179376,0.564855,0.0468787,0.0850675,0.620363,0.606712,-0.0765077,0.579732,0.793105,-0.0440796,0.719777,0.588439,-0.19755,0.759485,0.351595,-0.0014949,0.361311,0.121333,0.214215,0.520949,0.624984,0.357004,0.329816,0.780882,0.386803,-0.0762215,1.07113,0.042444,0.592609,0.326795,0.0042799,0.600048,0.699908,-0.120815,0.739631,0.470017,-0.0995224,0.560398,0.236464,0.285609,0.425383,0.702933,0.371904,0.126797,0.926007,0.042444,0.592609,0.326795,0.0042799,0.600048,0.699908,-0.120815,0.739631,0.470017,-0.0995224,0.560398,0.236464,0.285609,0.425383,0.702933,0.371904,0.126797,0.926007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000179376,0.564855,0.0468787,0.0850675,0.620363,0.606712,-0.0765077,0.579732,0.793105,-0.0440796,0.719777,0.588439,-0.19755,0.759485,0.351595,-0.0014949,0.361311,0.121333,0.214215,0.520949,0.624984,0.357004,0.329816,0.780882,0.386803,-0.0762215,1.07113,0.042444,0.592609,0.326795,0.0042799,0.600048,0.699908,-0.120815,0.739631,0.470017,-0.0995224,0.560398,0.236464,0.285609,0.425383,0.702933,0.371904,0.126797,0.926007,0.0023642,0.562625,0.0571533,0.0842652,0.626857,0.616552,-0.036723,0.527342,0.811382,-0.0542771,0.713595,0.60319,-0.204176,0.772843,0.368147,-0.000890136,0.377025,0.140105,0.222808,0.540119,0.629915,0.365569,0.405613,0.836681,0.459025,0.0625868,1.18825,4.5604e-308,0,0
7.41678,0,1.77845,0.858561,0.0174315,0.71406,0.0962492,-1.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000179376,0.564855,0.0468787,0.0850675,0.620363,0.606712,-0.0765077,0.579732,0.793105,-0.0440796,0.719777,0.588439,-0.19755,0.759485,0.351595,-0.0014949,0.361311,0.121333,0.214215,0.520949,0.624984,0.357004,0.329816,0.780882,0.386803,-0.0762215,1.07113,0.042444,0.592609,0.326795,0.0042799,0.600048,0.699908,-0.120815,0.739631,0.470017,-0.0995224,0.560398,0.236464,0.285609,0.425383,0.702933,0.371904,0.126797,0.926007,0.042444,0.592609,0.326795,0.0042799,0.600048,0.699908,-0.120815,0.739631,0.470017,-0.0995224,0.560398,0.236464,0.285609,0.425383,0.702933,0.371904,0.126797,0.926007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000179376,0.564855,0.0468787,0.0850675,0.620363,0.606712,-0.0765077,0.579732,0.793105,-0.0440796,0.719777,0.588439,-0.19755,0.759485,0.351595,-0.0014949,0.361311,0.121333,0.214215,0.520949,0.624984,0.357004,0.329816,0.780882,0.386803,-0.0762215,1.07113,0.042444,0.592609,0.326795,0.0042799,0.600048,0.699908,-0.120815,0.739631,0.470017,-0.0995224,0.560398,0.236464,0.285609,0.425383,0.702933,0.371904,0.126797,0.926007,0.0023642,0.562625,0.0571533,0.0842652,0.626857,0.616552,-0.036723,0.527342,0.811382,-0.0542771,0.713595,0.60319,-0.204176,0.772843,0.368147,-0.000890136,0.377025,0.140105,0.222808,0.540119,0.629915,0.365569,0.405613,0.836681,0.459025,0.0625868,1.18825,4.5604e-308,0,0
7.43339,0,1.77845,0.858561,0.0174315,0.71406,0.0962492,-1.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000179376,0.564855,0.0468787,0.0850675,0.620363,0.606712,-0.0765077,0.579732,0.793105,-0.0440796,0.719777,0.588439,-0.19755,0.759485,0.351595,-0.0014949,0.361311,0.121333,0.214215,0.520949,0.624984,0.357004,0.329816,0.780882,0.386803,-0.0762215,1.07113,0.042444,0.592609,0.326795,0.0042799,0.600048,0.699908,-0.120815,0.739631,0.470017,-0.0995224,0.560398,0.236464,0.285609,0.425383,0.702933,0.371904,0.126797,0.926007,0.042444,0.592609,0.326795,0.0042799,0.600048,0.699908,-0.120815,0.739631,0.470017,-0.0995224,0.560398,0.236464,0.285609,0.425383,0.702933,0.371904,0.126797,0.926007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000179376,0.564855,0.0468787,0.0850675,0.620363,0.606712,-0.0765077,0.579732,0.793105,-0.0440796,0.719777,0.588439,-0.19755,0.759485,0.351595,-0.0014949,0.361311,0.121333,0.214215,0.520949,0.624984,0.357004,0.329816,0.780882,0.386803,-0.0762215,1.07113,0.042444,0.592609,0.326795,0.0042799,0.600048,0.699908,-0.120815,0.739631,0.470017,-0.0995224,0.560398,0.236464,0.285609,0.425383,0.702933,0.371904,0.126797,0.926007,0.0023642,0.562625,0.0571533,0.0842652,0.626857,0.616552,-0.036723,0.527342,0.811382,-0.0542771,0.713595,0.60319,-0.204176,0.772843,0.368147,-0.000890136,0.377025,0.140105,0.222808,0.540119,0.629915,0.365569,0.405613,0.836681,0.459025,0.0625868,1.18825,4.5604e-308,0,0
7.45009,0,1.77845,0.858561,0.0174315,0.71406,0.0962492,-1.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153755,0.567765,0.0444135,0.0852585,0.616152,0.604669,-0.0709435,0.582492,0.796939,-0.0437761,0.715871,0.587283,-0.195695,0.758285,0.349909,0.00902483,0.366624,0.116046,0.214293,0.516433,0.622054,0.354716,0.329659,0.785215,0.38752,-0.0681134,1.08638,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153755,0.567765,0.0444135,0.0852585,0.616152,0.604669,-0.0709435,0.582492,0.796939,-0.0437761,0.715871,0.587283,-0.195695,0.758285,0.349909,0.00902483,0.366624,0.116046,0.214293,0.516433,0.622054,0.354716,0.329659,0.785215,0.38752,-0.0681134,1.08638,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0.00146859,0.55812,0.0623898,0.0845159,0.629884,0.620703,-0.0323629,0.525509,0.815498,-0.0554542,0.714343,0.60762,-0.205322,0.774607,0.372816,0.00476255,0.384808,0.140606,0.224486,0.545426,0.633787,0.36837,0.413383,0.841361,0.385852,0.0359242,1.1688,4.5604e-308,0,0
7.46673,0,1.77845,0.858561,0.0174315,0.71406,0.0962492,-1.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153755,0.567765,0.0444135,0.0852585,0.616152,0.604669,-0.0709435,0.582492,0.796939,-0.0437761,0.715871,0.587283,-0.195695,0.758285,0.349909,0.00902483,0.366624,0.116046,0.214293,0.516433,0.622054,0.354716,0.329659,0.785215,0.38752,-0.0681134,1.08638,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153755,0.567765,0.0444135,0.0852585,0.616152,0.604669,-0.0709435,0.582492,0.796939,-0.0437761,0.715871,0.587283,-0.195695,0.758285,0.349909,0.00902483,0.366624,0.116046,0.214293,0.516433,0.622054,0.354716,0.329659,0.785215,0.38752,-0.0681134,1.08638,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0.00146859,0.55812,0.0623898,0.0845159,0.629884,0.620703,-0.0323629,0.525509,0.815498,-0.0554542,0.714343,0.60762,-0.205322,0.774607,0.372816,0.00476255,0.384808,0.140606,0.224486,0.545426,0.633787,0.36837,0.413383,0.841361,0.385852,0.0359242,1.1688,4.5604e-308,0,0
7.48342,0,1.77845,0.858561,0.0174315,0.71406,0.0962492,-1.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153755,0.567765,0.0444135,0.0852585,0.616152,0.604669,-0.0709435,0.582492,0.796939,-0.0437761,0.715871,0.587283,-0.195695,0.758285,0.349909,0.00902483,0.366624,0.116046,0.214293,0.516433,0.622054,0.354716,0.329659,0.785215,0.38752,-0.0681134,1.08638,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153755,0.567765,0.0444135,0.0852585,0.616152,0.604669,-0.0709435,0.582492,0.796939,-0.0437761,0.715871,0.587283,-0.195695,0.758285,0.349909,0.00902483,0.366624,0.116046,0.214293,0.516433,0.622054,0.354716,0.329659,0.785215,0.38752,-0.0681134,1.08638,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0.00146859,0.55812,0.0623898,0.0845159,0.629884,0.620703,-0.0323629,0.525509,0.815498,-0.0554542,0.714343,0.60762,-0.205322,0.774607,0.372816,0.00476255,0.384808,0.140606,0.224486,0.545426,0.633787,0.36837,0.413383,0.841361,0.385852,0.0359242,1.1688,4.5604e-308,0,0
7.50006,0,1.77845,0.858561,0.0174315,0.71406,0.0962492,-1.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153755,0.567765,0.0444135,0.0852585,0.616152,0.604669,-0.0709435,0.582492,0.796939,-0.0437761,0.715871,0.587283,-0.195695,0.758285,0.349909,0.00902483,0.366624,0.116046,0.214293,0.516433,0.622054,0.354716,0.329659,0.785215,0.38752,-0.0681134,1.08638,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153755,0.567765,0.0444135,0.0852585,0.616152,0.604669,-0.0709435,0.582492,0.796939,-0.0437761,0.715871,0.587283,-0.195695,0.758285,0.349909,0.00902483,0.366624,0.116046,0.214293,0.516433,0.622054,0.354716,0.329659,0.785215,0.38752,-0.0681134,1.08638,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0.00146859,0.55812,0.0623898,0.0845159,0.629884,0.620703,-0.0323629,0.525509,0.815498,-0.0554542,0.714343,0.60762,-0.205322,0.774607,0.372816,0.00476255,0.384808,0.140606,0.224486,0.545426,0.633787,0.36837,0.413383,0.841361,0.385852,0.0359242,1.1688,4.5604e-308,0,0
7.51677,0,1.77845,0.858561,0.0174315,0.71406,0.0962492,-1.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153755,0.567765,0.0444135,0.0852585,0.616152,0.604669,-0.0709435,0.582492,0.796939,-0.0437761,0.715871,0.587283,-0.195695,0.758285,0.349909,0.00902483,0.366624,0.116046,0.214293,0.516433,0.622054,0.354716,0.329659,0.785215,0.38752,-0.0681134,1.08638,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153755,0.567765,0.0444135,0.0852585,0.616152,0.604669,-0.0709435,0.582492,0.796939,-0.0437761,0.715871,0.587283,-0.195695,0.758285,0.349909,0.00902483,0.366624,0.116046,0.214293,0.516433,0.622054,0.354716,0.329659,0.785215,0.38752,-0.0681134,1.08638,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0.00146859,0.55812,0.0623898,0.0845159,0.629884,0.620703,-0.0323629,0.525509,0.815498,-0.0554542,0.714343,0.60762,-0.205322,0.774607,0.372816,0.00476255,0.384808,0.140606,0.224486,0.545426,0.633787,0.36837,0.413383,0.841361,0.385852,0.0359242,1.1688,4.5604e-308,0,0
7.5334,0,1.77845,0.858561,0.0174315,0.71406,0.0962492,-1.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153755,0.567765,0.0444135,0.0852585,0.616152,0.604669,-0.0709435,0.582492,0.796939,-0.0437761,0.715871,0.587283,-0.195695,0.758285,0.349909,0.00902483,0.366624,0.116046,0.214293,0.516433,0.622054,0.354716,0.329659,0.785215,0.38752,-0.0681134,1.08638,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00153755,0.567765,0.0444135,0.0852585,0.616152,0.604669,-0.0709435,0.582492,0.796939,-0.0437761,0.715871,0.587283,-0.195695,0.758285,0.349909,0.00902483,0.366624,0.116046,0.214293,0.516433,0.622054,0.354716,0.329659,0.785215,0.38752,-0.0681134,1.08638,0.0418605,0.591958,0.324541,0.00715753,0.599322,0.700804,-0.119736,0.737078,0.468596,-0.093335,0.562454,0.232977,0.284505,0.423046,0.703635,0.371118,0.130773,0.935799,0.00146859,0.55812,0.0623898,0.0845159,0.629884,0.620703,-0.0323629,0.525509,0.815498,-0.0554542,0.714343,0.60762,-0.205322,0.774607,0.372816,0.00476255,0.384808,0.140606,0.224486,0.545426,0.633787,0.36837,0.413383,0.841361,0.385852,0.0359242,1.1688,4.5604e-308,0,0
7.55006,0,1.77845,0.858561,0.0174315,0.71406,0.0962492,-1.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000503542,0.571821,0.0474849,0.0862616,0.611595,0.608577,-0.0670484,0.573285,0.8023,-0.0463943,0.706601,0.592079,-0.198171,0.767164,0.358581,0.003462,0.373354,0.125648,0.218918,0.516588,0.625076,0.356549,0.332817,0.793927,0.393248,-0.06259,1.09775,0.0433826,0.591708,0.328031,0.00960658,0.59244,0.705438,-0.122282,0.736883,0.47533,-0.0973543,0.570259,0.242115,0.287733,0.424703,0.709502,0.374899,0.135114,0.945837,0.0433826,0.591708,0.328031,0.00960658,0.59244,0.705439,-0.122282,0.736883,0.47533,-0.0973543,0.570259,0.242115,0.287733,0.424703,0.709502,0.374899,0.135114,0.945837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000503542,0.571821,0.0474849,0.0862616,0.611595,0.608577,-0.0670484,0.573285,0.8023,-0.0463943,0.706601,0.592079,-0.198171,0.767164,0.358581,0.003462,0.373354,0.125648,0.218918,0.516588,0.625076,0.356549,0.332817,0.793927,0.393248,-0.06259,1.09775,0.0433826,0.591708,0.328031,0.00960658,0.59244,0.705438,-0.122282,0.736883,0.47533,-0.0973543,0.570259,0.242115,0.287733,0.424703,0.709502,0.374899,0.135114,0.945837,-0.00241099,0.565026,0.0542307,0.0830442,0.6352,0.612383,-0.0352251,0.522448,0.80159,-0.0549861,0.722607,0.598114,-0.205828,0.76302,0.359705,0.00660044,0.374948,0.126738,0.221075,0.547793,0.626652,0.367522,0.404307,0.824617,0.386781,0.00640652,1.12678,4.5604e-308,0,0
