0, 0.00000, 0.14599, 0.11088, 0.00000, 0.05000, 0.01160, 0.02319, 0.12319, 0.11160, 0.12884, 0.41876, 
1, 1.00000, 0.18567, 0.12156, 0.00000, 0.05000, 0.02450, 0.04900, 0.14900, 0.12450, 0.15240, 0.47500, 
2, 2.00000, 0.20075, 0.12556, 0.00000, 0.05000, 0.02877, 0.05753, 0.15753, 0.12877, 0.21838, 0.32499, 
3, 3.00000, 0.32323, 0.16488, 0.00000, 0.05000, 0.05721, 0.11443, 0.21443, 0.15721, 0.28878, 1.00000, 
4, 4.00000, 0.33365, 0.16895, 0.00000, 0.05000, 0.06156, 0.12311, 0.22311, 0.16156, 0.29768, 0.40622, 
5, 5.00000, 0.33754, 0.17047, 0.00000, 0.05000, 0.06318, 0.12636, 0.22636, 0.16318, 0.30942, 0.34997, 
6, 6.00000, 0.34041, 0.17160, 0.00000, 0.05000, 0.06438, 0.12875, 0.22875, 0.16438, 0.31380, 0.34375, 
7, 7.00000, 0.38439, 0.20711, 0.00000, 0.05000, 0.08270, 0.16540, 0.26540, 0.18270, 0.38565, 0.84381, 
8, 8.00000, 0.38154, 0.20599, 0.00000, 0.05000, 0.08151, 0.16303, 0.26303, 0.18151, 0.37348, 0.34375, 
9, 9.00000, 0.43387, 0.22802, 0.00000, 0.05000, 0.10088, 0.20175, 0.30175, 0.20088, 0.40977, 0.89382, 
10, 10.00000, 0.40117, 0.21426, 0.00000, 0.05000, 0.08878, 0.17755, 0.27755, 0.18878, 0.40977, 0.16883, 
11, 11.00000, 0.46561, 0.24030, 0.00000, 0.05000, 0.11024, 0.22047, 0.32047, 0.21024, 0.46350, 1.00000, 
12, 12.00000, 0.45698, 0.23681, 0.00000, 0.05000, 0.10736, 0.21472, 0.31472, 0.20736, 0.46350, 0.46871, 
13, 13.00000, 0.44073, 0.23115, 0.00000, 0.05000, 0.10133, 0.20265, 0.30265, 0.20133, 0.47583, 0.32497, 
14, 14.00000, 0.43317, 0.22852, 0.00000, 0.05000, 0.09852, 0.19704, 0.29704, 0.19852, 0.45769, 0.38753, 
