0, 0.00000, 0.05431, 0.05207, 0.05000, 0.05000, 0.00220, 0.00440, 0.05881, 0.05440, 0.06994, 0.12499, 
1, 1.00000, 0.06176, 0.05977, 0.05000, 0.05000, 0.00773, 0.01546, 0.06986, 0.05993, 0.06737, 0.20556, 
2, 2.00000, 0.07227, 0.06710, 0.05000, 0.05000, 0.01554, 0.03108, 0.08548, 0.06774, 0.07141, 0.26666, 
3, 3.00000, 0.07824, 0.07074, 0.05000, 0.05000, 0.01942, 0.03883, 0.09323, 0.07162, 0.09478, 0.19166, 
4, 4.00000, 0.09302, 0.07974, 0.05000, 0.05000, 0.02901, 0.05803, 0.11243, 0.08122, 0.10447, 0.34444, 
5, 5.00000, 0.10974, 0.09219, 0.05000, 0.05000, 0.03678, 0.07356, 0.12797, 0.08898, 0.17246, 0.36667, 
6, 6.00000, 0.11785, 0.09905, 0.05000, 0.05000, 0.04410, 0.08819, 0.14260, 0.09630, 0.13384, 0.31668, 
7, 7.00000, 0.12147, 0.10212, 0.05000, 0.05000, 0.04737, 0.09473, 0.14914, 0.09957, 0.14879, 0.23055, 
8, 8.00000, 0.12848, 0.10813, 0.05000, 0.05000, 0.05368, 0.10737, 0.16177, 0.10589, 0.15597, 0.31390, 
9, 9.00000, 0.13170, 0.10945, 0.05000, 0.05000, 0.05509, 0.11018, 0.16459, 0.10729, 0.22931, 0.26449, 
10, 10.00000, 0.13208, 0.10977, 0.05000, 0.05000, 0.05543, 0.11086, 0.16527, 0.10763, 0.17203, 0.18055, 
11, 11.00000, 0.12807, 0.10813, 0.05000, 0.05000, 0.05368, 0.10737, 0.16177, 0.10589, 0.23533, 0.19166, 
12, 12.00000, 0.14390, 0.12152, 0.05000, 0.05000, 0.06796, 0.13591, 0.19032, 0.12016, 0.16824, 0.52503, 
13, 13.00000, 0.14364, 0.12130, 0.05000, 0.05000, 0.06773, 0.13545, 0.18986, 0.11993, 0.19741, 0.19167, 
14, 14.00000, 0.14450, 0.12172, 0.05000, 0.05000, 0.06850, 0.13700, 0.19140, 0.12070, 0.17792, 0.19722, 
15, 15.00000, 0.15208, 0.12814, 0.06379, 0.06379, 0.07533, 0.15067, 0.20507, 0.12754, 0.27912, 0.45000, 
16, 16.00000, 0.14988, 0.12678, 0.06379, 0.06379, 0.07407, 0.14813, 0.20254, 0.12627, 0.25670, 0.22501, 
17, 17.00000, 0.16012, 0.13500, 0.06379, 0.06379, 0.08083, 0.16167, 0.21607, 0.13304, 0.24752, 0.41670, 
18, 18.00000, 0.15306, 0.12949, 0.06379, 0.06379, 0.07685, 0.15369, 0.20810, 0.12905, 0.29135, 0.19167, 
19, 19.00000, 0.14387, 0.12514, 0.06379, 0.06379, 0.07221, 0.14442, 0.19883, 0.12441, 0.26864, 0.15278, 
20, 20.00000, 0.13693, 0.12186, 0.06379, 0.06379, 0.06871, 0.13742, 0.19183, 0.12091, 0.25417, 0.16665, 
21, 21.00000, 0.13596, 0.12121, 0.06379, 0.06379, 0.06815, 0.13630, 0.19070, 0.12035, 0.23907, 0.22500, 
22, 22.00000, 0.14368, 0.12487, 0.06379, 0.06379, 0.07204, 0.14408, 0.19849, 0.12424, 0.24154, 0.33891, 
23, 23.00000, 0.14097, 0.12222, 0.06379, 0.06379, 0.07067, 0.14135, 0.19575, 0.12288, 0.30364, 0.26945, 
24, 24.00000, 0.13564, 0.12004, 0.06379, 0.06379, 0.06835, 0.13670, 0.19110, 0.12055, 0.26646, 0.20833, 
25, 25.00000, 0.15838, 0.13080, 0.06379, 0.06379, 0.07982, 0.15963, 0.21404, 0.13202, 0.24109, 0.52778, 
26, 26.00000, 0.18708, 0.14438, 0.06379, 0.06379, 0.09430, 0.18860, 0.24300, 0.14650, 0.27691, 0.63892, 
27, 27.00000, 0.17652, 0.13938, 0.06379, 0.06379, 0.08897, 0.17793, 0.23234, 0.14117, 0.32215, 0.18889, 
