36,5.93399,49.8765,0,840.5221445,,,
50,7.29879,55.3802,0,758.7586436,,,
37,5.93427,32.5013,0,547.6882582,,,
31,7.29893,23.7498,0,325.3874198,,,
11,7.29872,23.6255,0,323.6937436,,,
40,5.93426,16,0,269.620812,,,
30,7.29898,34.3878,0,471.1315828,,,
10,7.29834,33.5047,0,459.0728851,,,
9,7.29808,21.9995,0,301.4422972,,,
48,5.9343,27.0594,0,455.983014,,,
5,7.29945,21.125,0,289.4053662,,,
26,7.29923,27.2509,0,373.3393796,,,
14,7.29903,32.2517,0,441.8628229,,,
53,7.29889,16.0003,0,219.2155246,,,
47,5.93398,23.1255,0,389.7131436,,,
18,7.29929,21.4996,0,294.5437159,,,
13,7.29829,21.8755,0,299.7345954,,,
19,7.29816,64.4599,0,883.2349524,,,
27,7.29854,22.8714,0,313.3695232,,,
27,7.29881,80.7894,0,1106.884547,,,
0,7.29869,21.5,0,294.5734097,,,
17,7.2985,23.8751,0,327.1233815,,,
8,7.29884,28.1279,0,385.3749363,,,
55,5.93446,16.0002,0,269.6150956,,,
9,7.2985,27.1257,0,371.6613003,,,
6,7.29874,21.7503,0,298.0007508,,,
44,5.93401,52.5002,0,884.733932,,,
32,7.29869,25.5004,0,349.3832455,,,
1,7.29894,26.6255,0,364.7858456,,,
24,7.29839,28.3769,0,388.8104089,,,
51,7.29849,34.4871,0,472.5237686,,,
13,7.29865,21.1247,0,289.4329773,,,
10,7.2991,34.3785,0,470.9964242,,,
38,5.93419,27.8749,0,469.7338643,,,
39,5.93446,17.0003,0,286.4675135,,,
35,5.93449,33.1254,0,558.1844438,,,
53,7.29809,16.1251,0,220.9495909,,,
27,7.29862,22.4994,0,308.2692345,,,
45,7.06777,31.6263,0,447.4721164,,,
46,7.21028,26.9999,0,374.4639598,,,
15,7.29803,28.2531,0,387.1332401,,,
3,7.29835,21.5001,0,294.5885029,,,
16,7.29866,22.5,0,308.2757657,,,
12,7.29898,21.8744,0,299.6911897,,,
29,7.29832,27.0022,0,369.9782964,,,
20,7.29895,22.3966,0,306.8468752,,,
31,7.29824,22.875,0,313.4317315,,,
52,7.29799,16.1242,0,220.9402863,,,
11,7.29906,20.875,0,285.995731,,,
33,7.29834,24.627,0,337.4328957,,,
21,7.29812,23.2502,0,318.5779351,,,
42,5.93417,34.751,0,585.6084339,,,
36,5.93453,26.2499,0,442.3248345,,,
43,5.93467,43.7518,0,737.2238052,,,
37,5.93466,24.5,0,412.8290416,,,
0,7.2986,28.377,0,388.8005919,,,
23,7.2988,21.6266,0,296.3035019,,,
49,5.93411,15.8762,0,267.5413836,,,
4,7.29853,23.2498,0,318.5545582,,,
14,7.29824,24.1253,0,330.5632591,,,
47,5.9347,16.1254,0,271.7138187,,,
41,5.93436,15.875,0,267.5098915,,,
50,7.29826,16.0001,0,219.2317073,,,
25,7.29868,22.7498,0,311.6974576,,,
48,5.93436,16.2504,0,273.8357632,,,
26,7.29826,23.8742,0,327.1218071,,,
7,7.29849,53.128,0,727.931394,,,
2,7.29866,21.7501,0,298.0012769,,,
5,7.29824,26.3759,0,361.4008309,,,
22,7.2992,30.3769,0,416.1675252,,,
40,5.934,35.4592,0,597.5598247,,,
56,5.93387,17.6239,0,297.0051585,,,
18,7.29826,26.753,0,366.5668255,,,
34,5.93462,29.6281,0,499.2417375,,,
19,7.29858,21.4996,0,294.5723689,,,
54,7.29886,16.0015,0,219.2328665,,,
28,7.29858,22.4999,0,308.2777746,,,
0,7.29915,22.4995,0,308.2482207,,,
17,7.29857,22.2493,0,304.8446477,,,
8,7.2984,21.875,0,299.723227,,,
55,5.93444,16.0006,0,269.6227445,,,
9,7.29848,23.3744,0,320.2639454,,,
6,7.29872,21.9996,0,301.4172348,,,
44,5.93355,48.6249,0,819.4908613,,,
32,7.29886,29.3762,0,402.4765511,,,
1,7.29867,20.1255,0,275.7420188,,,
24,7.29805,21.6253,0,296.3161392,,,
51,7.29878,16.0001,0,219.2160882,,,
13,7.29885,21.6243,0,296.2699603,,,
10,7.29873,22.5012,0,308.2892503,,,
38,5.93488,25.8747,0,435.9768016,,,
39,5.93459,18.1256,0,305.4229526,,,
35,5.93433,24.623,0,414.924684,,,
53,7.29816,16.125,0,220.9461015,,,
27,7.29867,21.8749,0,299.7107692,,,
45,7.06809,27.8748,0,394.3752838,,,
46,7.21048,34.6261,0,480.21907,,,
15,7.29803,26.6929,0,365.7548681,,,
3,7.29803,22.4994,0,308.2941561,,,
16,7.2984,21.7499,0,298.0091527,,,
12,7.29859,22.3744,0,306.557842,,,
29,7.29866,23.5,0,321.9769108,,,
20,7.29925,22.127,0,303.1407336,,,
31,7.29833,23.6245,0,323.697339,,,
52,7.29805,22.1279,0,303.2029104,,,
11,7.29878,21.375,0,292.8571624,,,
33,7.2987,27.4981,0,376.7533944,,,
21,7.29808,22.7511,0,311.7408962,,,
42,5.93447,27.7504,0,467.6137886,,,
36,5.934,25.8751,0,436.0481968,,,
43,5.9349,43.7514,0,737.1884952,,,
37,5.93388,36.2519,0,610.9307906,,,
0,7.29917,29.3758,0,402.4539776,,,
23,7.29838,24.0004,0,328.8455794,,,
49,5.93375,22.5034,0,379.2441542,,,
4,7.29896,26.1264,0,357.9468856,,,
14,7.29841,21.3748,0,292.8692688,,,
47,5.93397,21.6293,0,364.499652,,,
41,5.93441,16.1265,0,271.7456327,,,
50,7.29867,22.502,0,308.3027456,,,
25,7.29875,45.7525,0,626.8539133,,,
48,5.93428,17.2494,0,290.6738475,,,
26,7.29849,22.7502,0,311.7110526,,,
7,7.29821,28.3354,0,388.2513657,,,
2,7.29854,22.3746,0,306.5626824,,,
5,7.29832,41.8772,0,573.7923248,,,
22,7.29873,23.1232,0,316.8112809,,,
40,5.93385,16.7498,0,282.2754198,,,
56,5.93425,18.625,0,313.8560054,,,
18,7.29843,28.5,0,390.4949421,,,
34,5.93442,28.1296,0,474.0075694,,,
19,7.29905,22.0012,0,301.425528,,,
54,7.29843,16.0033,0,219.2704458,,,
28,7.29883,41.0039,0,561.7873002,,,
0,7.29914,29.8767,0,409.318084,,,
17,7.29902,21.9997,0,301.4062162,,,
8,7.2987,21.5001,0,294.5743763,,,
55,5.93434,17.4997,0,294.8887324,,,
9,7.29823,32.6284,0,447.0727834,,,
6,7.29887,21.3752,0,292.8562915,,,
44,5.9335,44.625,0,752.0856156,,,
32,7.29805,24.3748,0,333.9905865,,,
1,7.29918,33.6292,0,460.7257254,,,
24,7.29871,23.1248,0,316.8340707,,,
51,7.29861,35.7969,0,490.4618825,,,
13,7.41052,7.50022,0,101.2104414,,,
10,7.29865,43.3751,0,594.2893549,,,
38,5.93453,34.6262,0,583.4699631,,,
39,5.9343,16.7502,0,282.2607553,,,
35,5.93408,29.7495,0,501.3329783,,,
53,7.29806,16.1257,0,220.9587205,,,
27,7.29892,23.375,0,320.2528593,,,
45,7.06789,26.125,0,369.6294085,,,
46,7.21024,28.7497,0,398.7343001,,,
15,7.29829,22.0002,0,301.4432148,,,
3,7.29833,29.4396,0,403.3744706,,,
16,7.29836,21.1251,0,289.4499586,,,
12,7.2985,21.4998,0,294.578338,,,
