0, 7.29874, 40.375, 1
39, 5.93398, 25.6244, 1
54, 7.29813, 21.6263, 0
16, 7.29893, 29.8776, 1
40, 5.93455, 21.5002, 1
14, 7.2989, 24.7521, 1
55, 5.93404, 21.6249, 1
37, 5.93415, 42.0004, 1
8, 7.29884, 30.7512, 0
10, 7.2986, 21.7502, 0
5, 7.2991, 28.8761, 0
4, 7.29848, 25.5003, 0
36, 5.93399, 26.5958, 1
56, 5.93417, 32.4999, 1
19, 7.29837, 22.8749, 1
50, 7.29845, 22.8754, 1
6, 7.29904, 28.1257, 0
12, 7.29845, 21.8751, 0
28, 7.29846, 37.6273, 1
43, 5.93402, 31.8515, 1
46, 7.21076, 25.3753, 1
20, 7.29888, 33.7523, 1
23, 7.2985, 23.1261, 1
32, 7.29874, 32.3766, 1
0, 7.29878, 21.3749, 0
22, 7.29891, 27.1295, 0
35, 5.93429, 30.1551, 1
3, 7.29886, 117.357, 1
21, 7.29849, 23.8749, 0
53, 7.29836, 29.1256, 0
18, 7.29862, 22.0002, 0
25, 7.29906, 21.5, 0
31, 7.29849, 21.3011, 1
7, 7.29891, 25, 0
26, 7.29839, 25.875, 0
44, 5.93393, 50.0351, 1
34, 5.93419, 32.8762, 0
52, 7.29837, 30.56, 1
15, 7.29872, 29.3781, 1
47, 5.93408, 26.1251, 1
17, 7.29878, 21.8742, 1
49, 5.93425, 28.2508, 1
9, 7.29906, 19.2495, 1
48, 5.93415, 27.0002, 1
51, 7.29876, 23.9993, 1
38, 5.93427, 28.619, 1
2, 7.29798, 19.7496, 1
41, 5.93458, 24.0822, 1
24, 7.29889, 32.879, 1
29, 7.29876, 24.4997, 0
42, 5.93387, 40.1753, 1
33, 7.29895, 24.1247, 0
45, 7.06785, 27.7498, 0
1, 7.29895, 22.2498, 1
27, 7.29879, 44.6249, 0
11, 7.2987, 22.0001, 0
30, 7.29852, 23.2927, 0
0, 7.29862, 77.753, 1
39, 5.93411, 18.75, 1
54, 7.29812, 24.5002, 1
16, 7.29872, 22.25, 0
40, 5.93432, 17, 1
14, 7.29867, 22.625, 0
55, 5.93403, 15.8751, 0
37, 5.93417, 22.3753, 1
8, 7.29898, 21.2508, 0
10, 7.29862, 21.7502, 0
5, 7.29883, 24.375, 0
4, 7.29823, 22.0003, 0
36, 5.93383, 47.8755, 0
56, 5.93409, 17.5006, 0
19, 7.29844, 22.2501, 0
50, 7.29904, 20.0003, 1
6, 7.29908, 20.9999, 0
12, 7.29906, 24.2501, 0
28, 7.29905, 23.1249, 0
43, 5.93408, 54.1255, 0
46, 7.21112, 43.3751, 0
20, 7.29953, 22.6247, 0
23, 7.29862, 22.1244, 0
32, 7.29875, 24.3744, 0
0, 7.29853, 22.5002, 0
22, 7.29873, 22.2499, 0
35, 5.93426, 23.876, 0
3, 7.29913, 41.6246, 0
21, 7.29803, 22.3749, 0
53, 7.29899, 15.9998, 0
18, 7.29826, 22.1227, 0
25, 7.29949, 28.2503, 0
31, 7.2988, 24.125, 0
7, 7.29939, 21.3764, 0
26, 7.29841, 22.2499, 0
44, 5.9341, 50.2495, 0
34, 5.93401, 32.7504, 0
52, 7.29864, 16.2496, 0
15, 7.29874, 0.625127, 1
15, 7.29813, 22.2885, 1
47, 5.93451, 18.1253, 0
17, 7.29844, 0.625269, 1
17, 7.29845, 27.4997, 1
49, 5.93417, 17.4997, 0
9, 7.29882, 0.75003, 1
9, 7.2986, 19.8754, 1
48, 5.93401, 15.875, 0
51, 7.29915, 36.2501, 1
38, 5.93481, 40.625, 0
2, 7.29799, 22.2497, 0
41, 5.93446, 15.8751, 0
24, 7.29934, 21, 1
29, 7.29823, 22.1228, 0
42, 5.93406, 28.0001, 0
33, 7.29895, 26.2495, 0
45, 7.06747, 24.2501, 0
1, 7.29874, 22.1249, 0
27, 7.29891, 22.7499, 0
11, 7.29896, 22.5, 0
30, 7.29868, 45.6252, 0
0, 7.29897, 21.6254, 0
39, 5.93402, 16.8751, 0
54, 7.29825, 0.62462, 1
54, 7.29911, 19.3752, 1
16, 7.29918, 22.2502, 0
40, 5.93462, 42.6251, 0
14, 7.29886, 19.7504, 1
55, 5.93419, 15.9996, 0
37, 5.93383, 7.24981, 1
8, 7.29946, 19.5001, 1
10, 7.29847, 24.5, 0
5, 7.2985, 21.375, 0
4, 7.29827, 0.499908, 1
4, 7.29855, 21.3745, 0
36, 5.93435, 42.2505, 0
56, 5.93413, 23.6274, 0
19, 7.29836, 0.750176, 1
19, 7.29812, 22, 0
50, 7.29872, 0.749797, 1
50, 7.29877, 18.6253, 1
6, 7.29871, 30.1249, 0
12, 7.29848, 22.0002, 0
28, 7.29854, 22.3747, 0
43, 5.93443, 42.9999, 0
46, 7.21075, 27.2501, 0
20, 7.29923, 22.6245, 0
23, 7.29842, 17.3748, 1
32, 7.29879, 22.0001, 1
0, 7.29861, 21.9997, 0
22, 7.29898, 22.875, 0
35, 5.93457, 26.2495, 0
3, 7.29925, 24.1246, 0
21, 7.29854, 22.5001, 0
53, 7.29834, 42.6278, 1
18, 7.29806, 22.2504, 0
25, 7.29878, 22.4998, 0
31, 7.2986, 24.6252, 1
7, 7.29911, 22.3751, 0
26, 7.29864, 23.8749, 0
44, 5.93466, 41.2498, 0
34, 5.93372, 26.1252, 0
52, 7.29847, 16.25, 0
15, 7.29858, 21.8747, 0
47, 5.93424, 17.5003, 0
17, 7.29837, 0.499647, 1
17, 7.29822, 23.8306, 0
49, 5.93444, 17.3751, 0
9, 7.29875, 30.4998, 1
48, 5.93456, 7.24987, 1
0, 7.29861, 27.1402, 1
35, 5.93412, 26.7498, 1
50, 7.29921, 31.0015, 1
39, 5.93452, 24.1251, 1
46, 7.21034, 28.875, 1
41, 5.93473, 20.9999, 1
48, 5.93407, 27.4997, 1
0, 7.29892, 20.6252, 1
6, 7.29825, 18.7497, 1
30, 7.29861, 24.7903, 1
10, 7.29804, 19.0002, 1
21, 7.29892, 28.5009, 1
54, 7.29881, 29.5008, 0
49, 5.9343, 37.628, 1
36, 5.93447, 19.6256, 1
45, 7.06797, 24.7496, 1
9, 7.29867, 18.3749, 1
22, 7.29857, 22.4999, 1
26, 7.29811, 21.2506, 1
42, 5.93355, 25.4996, 1
34, 5.93427, 28.2512, 1
14, 7.29846, 21.7516, 1
20, 7.29844, 23.8739, 1
8, 7.2984, 22.375, 1
43, 5.93463, 61.8801, 1
7, 7.29886, 19.2508, 1
4, 7.29899, 19.2498, 1
52, 7.2985, 64.782, 1
17, 7.29895, 21.8755, 1
27, 7.29922, 22.2498, 0
38, 5.93431, 36.1826, 1
25, 7.29838, 24.25, 1
3, 7.29878, 30.2351, 1
29, 7.29822, 20.6233, 1
5, 7.29858, 30.1271, 1
55, 5.93419, 23.3748, 1
44, 5.93405, 43.3752, 1
23, 7.29845, 17.7501, 1
28, 7.29849, 29.9927, 1
16, 7.29816, 24.8743, 1
15, 7.29855, 23.75, 1
13, 7.2984, 20.75, 1
18, 7.29841, 23.0011, 1
53, 7.29885, 16.1255, 0
40, 5.93421, 30.6232, 1
33, 7.2987, 23.4998, 0
