0, 0.00000, 0.12032, 0.13731, 0.00000, 0.00000, 0.07284, 0.14567, 0.13509, 0.09254, 0.19995, 0.10556, 
1, 1.00000, 0.11981, 0.13687, 0.00000, 0.00000, 0.07237, 0.14474, 0.13415, 0.09208, 0.19224, 0.18055, 
2, 2.00000, 0.11687, 0.13438, 0.00000, 0.00000, 0.06972, 0.13943, 0.12885, 0.08943, 0.19128, 0.12499, 
3, 3.00000, 0.12008, 0.13710, 0.00000, 0.00000, 0.07261, 0.14523, 0.13465, 0.09232, 0.18586, 0.25832, 
4, 4.00000, 0.11920, 0.13641, 0.00000, 0.00000, 0.07188, 0.14376, 0.13318, 0.09159, 0.19617, 0.17776, 
5, 5.00000, 0.11866, 0.13599, 0.00000, 0.00000, 0.07143, 0.14285, 0.13227, 0.09114, 0.19460, 0.18333, 
6, 6.00000, 0.11749, 0.13508, 0.00000, 0.00000, 0.07046, 0.14092, 0.13034, 0.09017, 0.19364, 0.16945, 
7, 7.00000, 0.11657, 0.13435, 0.00000, 0.00000, 0.06969, 0.13937, 0.12879, 0.08939, 0.19158, 0.17222, 
8, 8.00000, 0.11665, 0.13442, 0.00000, 0.00000, 0.06975, 0.13951, 0.12893, 0.08946, 0.18994, 0.19166, 
9, 9.00000, 0.11758, 0.13510, 0.00000, 0.00000, 0.07033, 0.14067, 0.13047, 0.09024, 0.16956, 0.18890, 
10, 10.00000, 0.11692, 0.13458, 0.00000, 0.00000, 0.06978, 0.13957, 0.12938, 0.08969, 0.19152, 0.17778, 
11, 11.00000, 0.11603, 0.13388, 0.00000, 0.00000, 0.06904, 0.13809, 0.12790, 0.08895, 0.19072, 0.17221, 
12, 12.00000, 0.10379, 0.11985, 0.00000, 0.00000, 0.06109, 0.12219, 0.11199, 0.08100, 0.24880, 0.05001, 
13, 13.00000, 0.10796, 0.12240, 0.00000, 0.00000, 0.06381, 0.12761, 0.11742, 0.08371, 0.18219, 0.24999, 
14, 14.00000, 0.11258, 0.12521, 0.00000, 0.00000, 0.06680, 0.13361, 0.12341, 0.08671, 0.18897, 0.26392, 
15, 15.00000, 0.12464, 0.13358, 0.00000, 0.00000, 0.07573, 0.15146, 0.14126, 0.09563, 0.18798, 0.41111, 
16, 16.00000, 0.11418, 0.12705, 0.00000, 0.00000, 0.06876, 0.13752, 0.12733, 0.08866, 0.21585, 0.04167, 
17, 17.00000, 0.14514, 0.13804, 0.00000, 0.00000, 0.08887, 0.17774, 0.16755, 0.10877, 0.18058, 0.68333, 
18, 18.00000, 0.17265, 0.15263, 0.03889, 0.03889, 0.10443, 0.20886, 0.19866, 0.12433, 0.26112, 0.65004, 
19, 19.00000, 0.16681, 0.14898, 0.03889, 0.03889, 0.10053, 0.20107, 0.19087, 0.12044, 0.28628, 0.18889, 
20, 20.00000, 0.16288, 0.14729, 0.03889, 0.03889, 0.09951, 0.19903, 0.18680, 0.11840, 0.24818, 0.19723, 
21, 21.00000, 0.19032, 0.16127, 0.03889, 0.03889, 0.11141, 0.22283, 0.21853, 0.13426, 0.25889, 0.65555, 
22, 22.00000, 0.17254, 0.15399, 0.02075, 0.02075, 0.10522, 0.21044, 0.20201, 0.12600, 0.39541, 0.18889, 
23, 23.00000, 0.17940, 0.15772, 0.02075, 0.02075, 0.10919, 0.21838, 0.20995, 0.12998, 0.30345, 0.40277, 
24, 24.00000, 0.15451, 0.14594, 0.00000, 0.00000, 0.09664, 0.19327, 0.18484, 0.11742, 0.36112, 0.04723, 
25, 25.00000, 0.14341, 0.14140, 0.00000, 0.00000, 0.09180, 0.18359, 0.17516, 0.11258, 0.31264, 0.19167, 
26, 26.00000, 0.13368, 0.13742, 0.00000, 0.00000, 0.08755, 0.17511, 0.16668, 0.10834, 0.29496, 0.18889, 
27, 27.00000, 0.12969, 0.13490, 0.00000, 0.00000, 0.08487, 0.16975, 0.16132, 0.10566, 0.23646, 0.16945, 
28, 28.00000, 0.17001, 0.15140, 0.00000, 0.00000, 0.10245, 0.20490, 0.19648, 0.12324, 0.27163, 0.71111, 
29, 29.00000, 0.15610, 0.14533, 0.00000, 0.00000, 0.09599, 0.19198, 0.17708, 0.11354, 0.33661, 0.17500, 
30, 30.00000, 0.14454, 0.14030, 0.00000, 0.00000, 0.09062, 0.18124, 0.16635, 0.10817, 0.30363, 0.16945, 
31, 31.00000, 0.13946, 0.13801, 0.00000, 0.00000, 0.08867, 0.17734, 0.16115, 0.10558, 0.24828, 0.18333, 
32, 32.00000, 0.13394, 0.13144, 0.00000, 0.00000, 0.08497, 0.16994, 0.15375, 0.10188, 0.28693, 0.19444, 
33, 33.00000, 0.12924, 0.12897, 0.00000, 0.00000, 0.08234, 0.16468, 0.14849, 0.09924, 0.24635, 0.18055, 
34, 34.00000, 0.12530, 0.12736, 0.00000, 0.00000, 0.08062, 0.16125, 0.14505, 0.09753, 0.26517, 0.22222, 
0, 0.00000, 0.13005, 0.13074, 0.00000, 0.00000, 0.08423, 0.16846, 0.15227, 0.10114, 0.20979, 0.30002, 
1, 1.00000, 0.13128, 0.13150, 0.00000, 0.00000, 0.08469, 0.16938, 0.15409, 0.10205, 0.17166, 0.19445, 
2, 2.00000, 0.13095, 0.13135, 0.00000, 0.00000, 0.08442, 0.16884, 0.15356, 0.10178, 0.19284, 0.18611, 
