0, 7.3787, 15.3738, 0
20, 7.29831, 43.4012, 0
39, 5.93418, 29.2786, 0
44, 5.93426, 66.9968, 0
33, 7.29884, 63.5212, 0
25, 7.2985, 46.2781, 0
27, 7.29799, 15.9273, 0
27, 7.29845, 44.5006, 0
43, 5.93459, 45.9559, 0
46, 7.21082, 46.7291, 0
12, 7.29866, 41.6144, 0
8, 7.29851, 42.5964, 0
28, 7.29852, 45.6029, 0
22, 7.29827, 41.8008, 0
11, 7.29876, 44.2967, 0
7, 7.29894, 44, 0
13, 7.29893, 41.903, 0
56, 5.93391, 26.034, 0
51, 7.2987, 25.9137, 0
21, 7.29816, 42.1993, 0
55, 5.93467, 28.9085, 0
17, 7.29856, 41.944, 0
37, 5.9342, 46.7072, 0
34, 5.93429, 46.35, 0
47, 5.93422, 27.322, 0
32, 7.29888, 43.6682, 0
54, 7.29853, 26.0016, 0
18, 7.29853, 42.8996, 0
38, 5.93416, 49.9804, 0
30, 7.29803, 43.2699, 0
42, 5.93423, 45.0826, 0
2, 7.29847, 42.7693, 0
5, 7.29838, 43.6032, 0
14, 7.29875, 48.2992, 0
19, 7.29859, 42.5993, 0
29, 7.29841, 44.0006, 0
9, 7.29852, 44.2266, 0
53, 7.29874, 25.976, 0
4, 7.2984, 42.9254, 0
15, 7.29884, 42.0742, 0
41, 5.93425, 27.6586, 0
40, 5.93406, 29.2751, 0
45, 7.06828, 46.124, 0
3, 7.29846, 42.5922, 0
50, 7.29904, 26.001, 0
36, 5.93441, 45.1532, 0
10, 7.29829, 42.5959, 0
26, 7.29885, 42.9004, 0
31, 7.29853, 41.9998, 0
0, 7.29879, 47.4004, 0
23, 7.29823, 42.7248, 0
1, 7.29838, 41.2753, 0
24, 7.29826, 41.5968, 0
35, 5.93439, 48.9034, 0
6, 7.29825, 42.3674, 0
49, 5.93383, 27.0022, 0
52, 7.29903, 26.9225, 0
0, 7.29878, 41.8953, 0
48, 5.9343, 29.1525, 0
39, 5.93446, 26.7494, 0
44, 5.93409, 69.1678, 0
33, 7.3745, 15.3759, 0
25, 7.29842, 43.391, 0
27, 7.29869, 43.9053, 0
16, 7.29915, 41.5019, 0
43, 5.93449, 68.894, 0
46, 7.21067, 61.0971, 0
12, 7.29854, 15.9243, 0
8, 7.29819, 60.3004, 0
28, 7.29892, 54.3008, 0
22, 7.29869, 58.2969, 0
11, 7.29821, 15.926, 0
7, 7.29806, 57.6972, 0
13, 7.29834, 15.4235, 0
56, 5.93446, 36, 0
51, 7.29864, 64.8995, 0
21, 7.29829, 42.7982, 0
55, 5.93436, 29.0273, 0
17, 7.29858, 41.1161, 0
37, 5.93393, 46.348, 0
34, 5.93452, 62.9423, 0
47, 5.93395, 36.0014, 0
32, 7.29859, 54.302, 0
54, 7.29854, 25.9971, 0
