22, 2, 22.00000, 0.10001, 0.09256, 0.09152, 0.09152, 0.03402, 0.06805, 0.13698, 0.09349, 0.36605, 0.32351, 
23, 5, 23.00000, 0.09978, 0.09238, 0.09104, 0.09104, 0.03383, 0.06766, 0.13660, 0.09330, 0.31451, 0.30972, 
24, 14, 24.00000, 0.10046, 0.09292, 0.09246, 0.09246, 0.03440, 0.06880, 0.13773, 0.09387, 0.31314, 0.32735, 
25, 19, 25.00000, 0.10594, 0.09720, 0.10389, 0.10389, 0.03897, 0.07794, 0.14687, 0.09844, 0.31719, 0.43144, 
26, 29, 26.00000, 0.10535, 0.09674, 0.10287, 0.10287, 0.03848, 0.07695, 0.14588, 0.09794, 0.31347, 0.30111, 
27, 9, 27.00000, 0.10624, 0.09785, 0.10466, 0.10466, 0.03928, 0.07855, 0.14748, 0.09874, 0.33801, 0.35804, 
28, 53, 28.00000, 0.10680, 0.09832, 0.10578, 0.10578, 0.03978, 0.07956, 0.14849, 0.09925, 0.32579, 0.33838, 
29, 15, 29.00000, 0.10594, 0.09760, 0.10407, 0.10407, 0.03901, 0.07802, 0.14695, 0.09848, 0.32888, 0.30966, 
30, 41, 30.00000, 0.10465, 0.09650, 0.10146, 0.10146, 0.03785, 0.07569, 0.14462, 0.09731, 0.32416, 0.29499, 
31, 3, 31.00000, 0.10282, 0.09543, 0.09873, 0.09873, 0.03655, 0.07309, 0.14202, 0.09601, 0.31479, 0.28234, 
32, 50, 32.00000, 0.10149, 0.09439, 0.09598, 0.09598, 0.03544, 0.07088, 0.13981, 0.09490, 0.33298, 0.30526, 
33, 10, 33.00000, 0.09342, 0.09109, 0.08719, 0.08719, 0.03192, 0.06384, 0.13277, 0.09139, 0.37092, 0.28301, 
34, 26, 34.00000, 0.09447, 0.09190, 0.08916, 0.08916, 0.03279, 0.06558, 0.13451, 0.09226, 0.28340, 0.30514, 
35, 31, 35.00000, 0.09608, 0.09317, 0.09202, 0.09202, 0.03413, 0.06827, 0.13720, 0.09360, 0.27867, 0.31225, 
36, 0, 36.00000, 0.09546, 0.09226, 0.09073, 0.09073, 0.03362, 0.06724, 0.13617, 0.09308, 0.34477, 0.33189, 
37, 23, 37.00000, 0.10031, 0.09605, 0.10083, 0.10083, 0.03766, 0.07532, 0.14425, 0.09712, 0.31014, 0.41114, 
38, 1, 38.00000, 0.10834, 0.10233, 0.10083, 0.10083, 0.04435, 0.08870, 0.15763, 0.10382, 0.13728, 0.30458, 
39, 24, 39.00000, 0.10462, 0.09942, 0.09308, 0.09308, 0.04125, 0.08250, 0.15143, 0.10072, 0.35318, 0.27567, 
40, 35, 40.00000, 0.10333, 0.09841, 0.09077, 0.09077, 0.04018, 0.08036, 0.14929, 0.09964, 0.30537, 0.27855, 
41, 6, 41.00000, 0.10846, 0.10197, 0.09769, 0.09769, 0.04398, 0.08795, 0.15688, 0.10344, 0.28130, 0.37622, 
42, 49, 42.00000, 0.10613, 0.10015, 0.09284, 0.09284, 0.04204, 0.08407, 0.15300, 0.10150, 0.34638, 0.29786, 
43, 48, 43.00000, 0.10410, 0.09856, 0.08861, 0.08861, 0.04034, 0.08069, 0.14962, 0.09981, 0.33254, 0.29024, 
44, 33, 44.00000, 0.10592, 0.10019, 0.09050, 0.09050, 0.04168, 0.08337, 0.15230, 0.10115, 0.26046, 0.29399, 
45, 33, 45.00000, 0.11775, 0.11082, 0.10286, 0.10286, 0.05044, 0.10089, 0.16982, 0.10991, 0.26046, 0.48494, 
46, 27, 46.00000, 0.11453, 0.10886, 0.09849, 0.09849, 0.04835, 0.09670, 0.16563, 0.10782, 0.35467, 0.30236, 
47, 16, 47.00000, 0.11605, 0.10955, 0.10105, 0.10105, 0.04962, 0.09924, 0.16817, 0.10908, 0.30393, 0.33563, 
48, 43, 48.00000, 0.11290, 0.10708, 0.09509, 0.09509, 0.04699, 0.09398, 0.16291, 0.10645, 0.34754, 0.28179, 
49, 46, 49.00000, 0.11663, 0.11023, 0.09993, 0.09993, 0.04975, 0.09951, 0.16844, 0.10922, 0.30733, 0.37648, 
50, 46, 50.00000, 0.12595, 0.11807, 0.11202, 0.11202, 0.05665, 0.11330, 0.18223, 0.11612, 0.30733, 0.49330, 
51, 21, 51.00000, 0.12789, 0.11892, 0.11202, 0.11202, 0.05755, 0.11510, 0.18403, 0.11701, 0.22862, 0.25110, 
52, 55, 52.00000, 0.13368, 0.12144, 0.11202, 0.11202, 0.06024, 0.12048, 0.18941, 0.11970, 0.22862, 0.29892, 
53, 37, 53.00000, 0.12643, 0.11745, 0.09996, 0.09996, 0.05783, 0.11566, 0.17976, 0.11488, 0.39458, 0.27399, 
54, 54, 54.00000, 0.17205, 0.13660, 0.09996, 0.09996, 0.06940, 0.13880, 0.22604, 0.13802, 0.18646, 0.76497, 
55, 54, 55.00000, 0.17299, 0.13700, 0.09996, 0.09996, 0.06964, 0.13927, 0.22700, 0.13850, 0.18646, 0.25116, 
56, 4, 56.00000, 0.17232, 0.13670, 0.09996, 0.09996, 0.06933, 0.13865, 0.22638, 0.13819, 0.29369, 0.28589, 
57, 41, 57.00000, 0.17727, 0.13873, 0.09996, 0.09996, 0.07149, 0.14297, 0.23070, 0.14035, 0.30236, 0.35636, 
58, 3, 58.00000, 0.17875, 0.13933, 0.09996, 0.09996, 0.07213, 0.14425, 0.23198, 0.14099, 0.30236, 0.32630, 
59, 50, 59.00000, 0.17801, 0.13903, 0.09996, 0.09996, 0.07180, 0.14361, 0.23133, 0.14067, 0.30236, 0.30455, 
60, 10, 60.00000, 0.18343, 0.14233, 0.09996, 0.09996, 0.07532, 0.15065, 0.24190, 0.14595, 0.26981, 0.35783, 
61, 49, 61.00000, 0.17723, 0.13980, 0.09996, 0.09996, 0.07262, 0.14525, 0.22839, 0.13919, 0.36000, 0.29245, 
62, 48, 62.00000, 0.17587, 0.13917, 0.09996, 0.09996, 0.07195, 0.14390, 0.22570, 0.13785, 0.31580, 0.29901, 
63, 33, 63.00000, 0.16947, 0.13655, 0.09688, 0.09688, 0.06916, 0.13832, 0.22012, 0.13506, 0.39727, 0.32746, 
64, 33, 64.00000, 0.17861, 0.14029, 0.10127, 0.10127, 0.07314, 0.14628, 0.22808, 0.13904, 0.39727, 0.48392, 
65, 55, 65.00000, 0.18155, 0.14149, 0.10127, 0.10127, 0.07387, 0.14774, 0.23100, 0.14050, 0.25096, 0.28744, 
66, 37, 66.00000, 0.18393, 0.14247, 0.10127, 0.10127, 0.07446, 0.14893, 0.23336, 0.14168, 0.25096, 0.28394, 
67, 34, 67.00000, 0.19002, 0.14497, 0.10127, 0.10127, 0.07597, 0.15194, 0.23940, 0.14470, 0.25096, 0.33262, 
68, 47, 68.00000, 0.19924, 0.14875, 0.10127, 0.10127, 0.07826, 0.15651, 0.24854, 0.14927, 0.25096, 0.37846, 
69, 54, 69.00000, 0.20665, 0.15273, 0.10127, 0.10127, 0.08066, 0.16132, 0.25816, 0.15408, 0.23693, 0.35722, 
70, 4, 70.00000, 0.20341, 0.15132, 0.10127, 0.10127, 0.07916, 0.15831, 0.25515, 0.15257, 0.34271, 0.30510, 
71, 41, 71.00000, 0.19785, 0.14904, 0.10127, 0.10127, 0.07673, 0.15346, 0.25030, 0.15015, 0.34908, 0.28847, 
72, 3, 72.00000, 0.19917, 0.14987, 0.10127, 0.10127, 0.07761, 0.15523, 0.25207, 0.15103, 0.27753, 0.29958, 
73, 50, 73.00000, 0.20384, 0.15279, 0.10127, 0.10127, 0.08072, 0.16145, 0.25828, 0.15414, 0.27753, 0.35742, 
74, 10, 74.00000, 0.20529, 0.15356, 0.10127, 0.10127, 0.08154, 0.16308, 0.26073, 0.15537, 0.32253, 0.34294, 
75, 49, 75.00000, 0.19901, 0.15099, 0.10127, 0.10127, 0.07881, 0.15761, 0.24706, 0.14853, 0.39519, 0.32683, 
76, 48, 76.00000, 0.25302, 0.17655, 0.10127, 0.10127, 0.10605, 0.21209, 0.30154, 0.17577, 0.31902, 1.00000, 
77, 44, 77.00000, 0.24088, 0.17080, 0.10127, 0.10127, 0.09992, 0.19984, 0.28929, 0.16964, 0.31902, 0.25099, 
78, 56, 78.00000, 0.23409, 0.16682, 0.09601, 0.09601, 0.09653, 0.19305, 0.28024, 0.16512, 0.40398, 0.29089, 
79, 32, 79.00000, 0.22052, 0.15536, 0.09601, 0.09601, 0.09061, 0.18123, 0.26842, 0.15921, 0.46962, 0.32180, 
80, 4, 80.00000, 0.21790, 0.15397, 0.09601, 0.09601, 0.08913, 0.17826, 0.26545, 0.15773, 0.33278, 0.29569, 
81, 15, 81.00000, 0.21486, 0.15235, 0.09601, 0.09601, 0.08741, 0.17483, 0.26202, 0.15601, 0.33278, 0.28570, 
82, 40, 82.00000, 0.21430, 0.15205, 0.09601, 0.09601, 0.08709, 0.17418, 0.26137, 0.15568, 0.32044, 0.31235, 
83, 36, 83.00000, 0.19489, 0.14359, 0.07776, 0.07776, 0.07807, 0.15614, 0.24333, 0.14666, 0.51114, 0.28563, 
84, 52, 84.00000, 0.18714, 0.14042, 0.07776, 0.07776, 0.07469, 0.14939, 0.22645, 0.13822, 0.37409, 0.28968, 
0, 31, 0.00000, 0.20539, 0.15469, 0.11171, 0.11171, 0.08990, 0.17980, 0.25686, 0.15343, 0.37972, 0.75993, 
1, 1, 1.00000, 0.19248, 0.14682, 0.09087, 0.09087, 0.08151, 0.16302, 0.24008, 0.14504, 0.52316, 0.31342, 
2, 33, 2.00000, 0.20077, 0.15187, 0.10434, 0.10434, 0.08690, 0.17381, 0.25086, 0.15043, 0.46189, 0.59665, 
3, 29, 3.00000, 0.19171, 0.14635, 0.08962, 0.08962, 0.08102, 0.16203, 0.23909, 0.14455, 0.50232, 0.35515, 
4, 39, 4.00000, 0.21450, 0.16680, 0.11579, 0.11579, 0.09582, 0.19163, 0.26869, 0.15934, 0.43164, 0.80163, 
5, 53, 5.00000, 0.20732, 0.16232, 0.10511, 0.10511, 0.09103, 0.18206, 0.25912, 0.15456, 0.52189, 0.40231, 
6, 20, 6.00000, 0.19749, 0.15633, 0.08956, 0.08956, 0.08465, 0.16930, 0.24635, 0.14818, 0.51136, 0.35176, 
7, 17, 7.00000, 0.18831, 0.15074, 0.07466, 0.07466, 0.07869, 0.15738, 0.23444, 0.14222, 0.46970, 0.32077, 
8, 14, 8.00000, 0.18042, 0.14593, 0.06185, 0.06185, 0.07357, 0.14713, 0.22419, 0.13710, 0.42501, 0.29689, 
9, 23, 9.00000, 0.17549, 0.14292, 0.05383, 0.05383, 0.07036, 0.14072, 0.21778, 0.13389, 0.38658, 0.30642, 
10, 21, 10.00000, 0.18827, 0.15071, 0.05383, 0.05383, 0.07866, 0.15732, 0.23438, 0.14219, 0.25486, 0.46241, 
11, 9, 11.00000, 0.18263, 0.14727, 0.04480, 0.04480, 0.07500, 0.14999, 0.22705, 0.13852, 0.38178, 0.29013, 
12, 8, 12.00000, 0.17921, 0.14519, 0.03925, 0.03925, 0.07278, 0.14556, 0.22261, 0.13631, 0.35605, 0.30061, 
13, 32, 13.00000, 0.17746, 0.14412, 0.03641, 0.03641, 0.07164, 0.14328, 0.22034, 0.13517, 0.33941, 0.31095, 
14, 4, 14.00000, 0.17685, 0.14336, 0.03543, 0.03543, 0.07125, 0.14249, 0.21955, 0.13478, 0.38850, 0.37867, 
15, 42, 15.00000, 0.17836, 0.14428, 0.03788, 0.03788, 0.07223, 0.14446, 0.22151, 0.13576, 0.32778, 0.35230, 
16, 54, 16.00000, 0.18304, 0.14717, 0.04358, 0.04358, 0.07493, 0.14987, 0.22693, 0.13846, 0.34411, 0.41177, 
17, 40, 17.00000, 0.21464, 0.16326, 0.06453, 0.06453, 0.08863, 0.17727, 0.26346, 0.15673, 0.29837, 0.75504, 
18, 45, 18.00000, 0.21192, 0.16215, 0.05994, 0.05994, 0.08661, 0.17323, 0.25942, 0.15471, 0.38449, 0.33396, 
19, 55, 19.00000, 0.20833, 0.15997, 0.05443, 0.05443, 0.08398, 0.16796, 0.25416, 0.15208, 0.38309, 0.31732, 
20, 7, 20.00000, 0.20791, 0.15972, 0.05374, 0.05374, 0.08371, 0.16741, 0.25360, 0.15180, 0.40760, 0.40070, 
21, 3, 21.00000, 0.20055, 0.15523, 0.04179, 0.04179, 0.07892, 0.15785, 0.24404, 0.14702, 0.40553, 0.28599, 
22, 0, 22.00000, 0.19684, 0.15297, 0.03577, 0.03577, 0.07652, 0.15303, 0.23922, 0.14461, 0.36967, 0.30946, 
23, 6, 23.00000, 0.19654, 0.15279, 0.03528, 0.03528, 0.07632, 0.15264, 0.23884, 0.14442, 0.35161, 0.34675, 
24, 51, 24.00000, 0.19360, 0.15100, 0.03050, 0.03050, 0.07441, 0.14882, 0.23502, 0.14251, 0.35015, 0.30240, 
25, 41, 25.00000, 0.19074, 0.14924, 0.02586, 0.02586, 0.07255, 0.14511, 0.23130, 0.14065, 0.33611, 0.28966, 
26, 28, 26.00000, 0.19254, 0.15066, 0.02586, 0.02586, 0.07357, 0.14714, 0.23333, 0.14167, 0.31487, 0.34029, 
27, 46, 27.00000, 0.19150, 0.14985, 0.02586, 0.02586, 0.07299, 0.14597, 0.23216, 0.14108, 0.31487, 0.30353, 
28, 36, 28.00000, 0.19316, 0.15112, 0.02849, 0.02849, 0.07404, 0.14808, 0.23427, 0.14213, 0.34213, 0.36842, 
29, 10, 29.00000, 0.19498, 0.15226, 0.03110, 0.03110, 0.07525, 0.15050, 0.23670, 0.14335, 0.32029, 0.35065, 
30, 50, 30.00000, 0.19375, 0.15161, 0.02953, 0.02953, 0.07456, 0.14911, 0.23531, 0.14265, 0.35145, 0.33407, 
31, 19, 31.00000, 0.19435, 0.15193, 0.03038, 0.03038, 0.07490, 0.14979, 0.23632, 0.14316, 0.36439, 0.37286, 
32, 12, 32.00000, 0.19586, 0.15273, 0.03251, 0.03251, 0.07575, 0.15150, 0.23803, 0.14401, 0.35481, 0.37614, 
33, 24, 33.00000, 0.19442, 0.15196, 0.03066, 0.03066, 0.07493, 0.14987, 0.23640, 0.14320, 0.35542, 0.33506, 
34, 15, 34.00000, 0.19419, 0.15185, 0.03035, 0.03035, 0.07481, 0.14962, 0.23615, 0.14307, 0.35548, 0.35233, 
35, 2, 35.00000, 0.19157, 0.15045, 0.02663, 0.02663, 0.07332, 0.14664, 0.23318, 0.14159, 0.35449, 0.31734, 
36, 35, 36.00000, 0.19015, 0.14970, 0.02481, 0.02481, 0.07252, 0.14504, 0.23157, 0.14078, 0.33796, 0.31788, 
37, 38, 37.00000, 0.19452, 0.15243, 0.03188, 0.03188, 0.07543, 0.15086, 0.23739, 0.14370, 0.31523, 0.38804, 
38, 18, 38.00000, 0.19879, 0.15510, 0.03633, 0.03633, 0.07827, 0.15655, 0.24308, 0.14654, 0.31415, 0.38523, 
39, 52, 39.00000, 0.19352, 0.15230, 0.02888, 0.02888, 0.07529, 0.15059, 0.23712, 0.14356, 0.37509, 0.30060, 
40, 0, 40.00000, 0.19127, 0.15111, 0.02571, 0.02571, 0.07402, 0.14805, 0.23458, 0.14229, 0.35185, 0.32009, 
0, 9, 0.00000, 0.21520, 0.16778, 0.06133, 0.06133, 0.09180, 0.18359, 0.27012, 0.16006, 0.29943, 0.74370, 
1, 43, 1.00000, 0.22450, 0.17617, 0.07621, 0.07621, 0.09870, 0.19741, 0.28394, 0.16697, 0.42284, 0.59555, 
2, 34, 2.00000, 0.20991, 0.16593, 0.06171, 0.06171, 0.09027, 0.18054, 0.26707, 0.15854, 0.47371, 0.26286, 
3, 34, 3.00000, 0.21386, 0.16870, 0.06563, 0.06563, 0.09255, 0.18510, 0.27163, 0.16081, 0.47371, 0.48559, 
4, 27, 4.00000, 0.21176, 0.16706, 0.06129, 0.06129, 0.09080, 0.18160, 0.26813, 0.15906, 0.41693, 0.37319, 
5, 19, 5.00000, 0.21278, 0.16752, 0.06238, 0.06238, 0.09165, 0.18331, 0.26984, 0.15992, 0.31924, 0.34062, 
6, 53, 6.00000, 0.20876, 0.16438, 0.05713, 0.05713, 0.08830, 0.17661, 0.26314, 0.15657, 0.36277, 0.27898, 
7, 2, 7.00000, 0.20208, 0.16031, 0.04629, 0.04629, 0.08397, 0.16793, 0.25447, 0.15223, 0.42014, 0.31176, 
8, 36, 8.00000, 0.19580, 0.15648, 0.03609, 0.03609, 0.07989, 0.15977, 0.24631, 0.14815, 0.38762, 0.28562, 
9, 54, 9.00000, 0.19753, 0.15742, 0.03824, 0.03824, 0.08089, 0.16177, 0.24830, 0.14915, 0.36194, 0.38689, 
10, 14, 10.00000, 0.19554, 0.15586, 0.03508, 0.03508, 0.07923, 0.15845, 0.24498, 0.14749, 0.31888, 0.27741, 
11, 47, 11.00000, 0.19442, 0.15499, 0.03277, 0.03277, 0.07830, 0.15659, 0.24312, 0.14656, 0.32674, 0.30347, 
12, 35, 12.00000, 0.19545, 0.15579, 0.03438, 0.03438, 0.07915, 0.15830, 0.24483, 0.14742, 0.30426, 0.32566, 
13, 22, 13.00000, 0.18965, 0.15265, 0.02624, 0.02624, 0.07580, 0.15160, 0.23813, 0.14406, 0.36508, 0.28125, 
14, 56, 14.00000, 0.19031, 0.15311, 0.02718, 0.02718, 0.07629, 0.15257, 0.23911, 0.14455, 0.30070, 0.31291, 
15, 10, 15.00000, 0.19253, 0.15510, 0.03079, 0.03079, 0.07773, 0.15546, 0.24199, 0.14599, 0.35740, 0.39344, 
16, 17, 16.00000, 0.19254, 0.15511, 0.03082, 0.03082, 0.07774, 0.15548, 0.24201, 0.14601, 0.34128, 0.34157, 
17, 55, 17.00000, 0.18904, 0.15298, 0.02513, 0.02513, 0.07547, 0.15093, 0.23746, 0.14373, 0.34137, 0.28454, 
18, 6, 18.00000, 0.18728, 0.15190, 0.02226, 0.02226, 0.07432, 0.14864, 0.23517, 0.14258, 0.32432, 0.29562, 
19, 49, 19.00000, 0.18646, 0.15140, 0.02094, 0.02094, 0.07379, 0.14758, 0.23411, 0.14205, 0.31571, 0.30247, 
20, 25, 20.00000, 0.18810, 0.15377, 0.02386, 0.02386, 0.07526, 0.15053, 0.23706, 0.14353, 0.31114, 0.34804, 
21, 7, 21.00000, 0.18939, 0.15487, 0.02570, 0.02570, 0.07643, 0.15286, 0.23939, 0.14470, 0.27155, 0.30071, 
22, 38, 22.00000, 0.19049, 0.15580, 0.02766, 0.02766, 0.07742, 0.15485, 0.24138, 0.14569, 0.28423, 0.30901, 
23, 50, 23.00000, 0.19165, 0.15653, 0.02868, 0.02868, 0.07820, 0.15640, 0.24293, 0.14646, 0.30460, 0.32398, 
24, 0, 24.00000, 0.19254, 0.15708, 0.02970, 0.02970, 0.07879, 0.15757, 0.24410, 0.14705, 0.31716, 0.33186, 
25, 28, 25.00000, 0.19517, 0.15931, 0.03442, 0.03442, 0.08117, 0.16233, 0.24886, 0.14943, 0.29564, 0.35512, 
26, 40, 26.00000, 0.19605, 0.16041, 0.03522, 0.03522, 0.08195, 0.16390, 0.25043, 0.15022, 0.31059, 0.33025, 
27, 16, 27.00000, 0.19785, 0.16193, 0.03522, 0.03522, 0.08358, 0.16715, 0.25368, 0.15184, 0.25514, 0.29573, 
28, 41, 28.00000, 0.19855, 0.16252, 0.03648, 0.03648, 0.08421, 0.16841, 0.25495, 0.15247, 0.31431, 0.33010, 
29, 3, 29.00000, 0.19728, 0.16145, 0.03392, 0.03392, 0.08306, 0.16613, 0.25266, 0.15133, 0.32488, 0.29627, 
30, 45, 30.00000, 0.19589, 0.16028, 0.03114, 0.03114, 0.08182, 0.16363, 0.25016, 0.15008, 0.31799, 0.28680, 
31, 24, 31.00000, 0.19852, 0.16187, 0.03470, 0.03470, 0.08374, 0.16748, 0.25401, 0.15201, 0.31369, 0.36182, 
32, 31, 32.00000, 0.19784, 0.16130, 0.03369, 0.03369, 0.08313, 0.16627, 0.25280, 0.15140, 0.30485, 0.28966, 
33, 12, 33.00000, 0.19580, 0.15970, 0.02992, 0.02992, 0.08143, 0.16286, 0.24939, 0.14970, 0.32462, 0.28206, 
34, 42, 34.00000, 0.19243, 0.15707, 0.02296, 0.02296, 0.07862, 0.15725, 0.24378, 0.14689, 0.32071, 0.25055, 
35, 1, 35.00000, 0.19150, 0.15641, 0.02149, 0.02149, 0.07800, 0.15600, 0.24253, 0.14627, 0.32964, 0.31404, 
36, 33, 36.00000, 0.19197, 0.15678, 0.02249, 0.02249, 0.07840, 0.15679, 0.24332, 0.14666, 0.29686, 0.30677, 
37, 15, 37.00000, 0.19330, 0.15782, 0.02525, 0.02525, 0.07950, 0.15901, 0.24554, 0.14777, 0.29968, 0.32736, 
38, 51, 38.00000, 0.19391, 0.15829, 0.02652, 0.02652, 0.08001, 0.16002, 0.24655, 0.14828, 0.30757, 0.32026, 
39, 9, 39.00000, 0.19341, 0.15790, 0.02558, 0.02558, 0.07959, 0.15919, 0.24572, 0.14786, 0.30598, 0.29556, 
40, 46, 40.00000, 0.19227, 0.15701, 0.02320, 0.02320, 0.07864, 0.15728, 0.24381, 0.14691, 0.30842, 0.28459, 
41, 43, 41.00000, 0.19168, 0.15651, 0.02223, 0.02223, 0.07823, 0.15645, 0.24299, 0.14649, 0.33205, 0.32170, 
42, 44, 42.00000, 0.18800, 0.15372, 0.01611, 0.01611, 0.07578, 0.15155, 0.23808, 0.14404, 0.33426, 0.27300, 
43, 44, 43.00000, 0.19811, 0.16137, 0.03291, 0.03291, 0.08251, 0.16501, 0.25154, 0.15077, 0.33426, 0.48385, 
44, 19, 44.00000, 0.19737, 0.16115, 0.03187, 0.03187, 0.08209, 0.16418, 0.25071, 0.15036, 0.34992, 0.33955, 
45, 53, 45.00000, 0.19985, 0.16309, 0.03665, 0.03665, 0.08416, 0.16832, 0.25485, 0.15242, 0.32234, 0.37402, 
46, 2, 46.00000, 0.20458, 0.16678, 0.03665, 0.03665, 0.08810, 0.17620, 0.26273, 0.15636, 0.26778, 0.36629, 
47, 36, 47.00000, 0.20649, 0.16827, 0.03665, 0.03665, 0.08969, 0.17937, 0.26590, 0.15795, 0.27616, 0.31582, 
48, 54, 48.00000, 0.19859, 0.16399, 0.02709, 0.02709, 0.08512, 0.17024, 0.25678, 0.15339, 0.38473, 0.27065, 
49, 39, 49.00000, 0.20511, 0.16752, 0.02709, 0.02709, 0.08889, 0.17778, 0.26431, 0.15715, 0.31074, 0.40488, 
50, 14, 50.00000, 0.20776, 0.16960, 0.03229, 0.03229, 0.09110, 0.18220, 0.26874, 0.15937, 0.32847, 0.38384, 
51, 47, 51.00000, 0.20493, 0.16739, 0.02675, 0.02675, 0.08874, 0.17749, 0.26402, 0.15701, 0.32847, 0.28396, 
0, 55, 0.00000, 0.19701, 0.16393, 0.01966, 0.01966, 0.08506, 0.17013, 0.25666, 0.15333, 0.39663, 0.30462, 
1, 25, 1.00000, 0.18747, 0.15618, 0.01966, 0.01966, 0.08022, 0.16045, 0.24698, 0.14849, 0.37215, 0.25115, 
2, 7, 2.00000, 0.18542, 0.15519, 0.01707, 0.01707, 0.07919, 0.15837, 0.24490, 0.14745, 0.35330, 0.32738, 
3, 38, 3.00000, 0.18212, 0.15363, 0.01291, 0.01291, 0.07752, 0.15505, 0.24158, 0.14579, 0.34412, 0.30254, 
4, 50, 4.00000, 0.17946, 0.15240, 0.01019, 0.01019, 0.07621, 0.15241, 0.23895, 0.14447, 0.32866, 0.29576, 
5, 0, 5.00000, 0.17926, 0.15229, 0.00996, 0.00996, 0.07609, 0.15218, 0.23871, 0.14436, 0.29866, 0.29574, 
6, 28, 6.00000, 0.17995, 0.15271, 0.01107, 0.01107, 0.07654, 0.15307, 0.23960, 0.14480, 0.28844, 0.29956, 
7, 40, 7.00000, 0.18136, 0.15399, 0.01294, 0.01294, 0.07746, 0.15491, 0.24144, 0.14572, 0.31538, 0.33842, 
8, 16, 8.00000, 0.18196, 0.15436, 0.01294, 0.01294, 0.07785, 0.15569, 0.24222, 0.14611, 0.27209, 0.28183, 
9, 41, 9.00000, 0.18551, 0.15651, 0.01817, 0.01817, 0.08015, 0.16030, 0.24683, 0.14841, 0.29658, 0.35412, 
10, 3, 10.00000, 0.22068, 0.17795, 0.06997, 0.06997, 0.10299, 0.20598, 0.29251, 0.17126, 0.31178, 0.88285, 
11, 52, 11.00000, 0.20895, 0.16624, 0.05824, 0.05824, 0.09636, 0.19271, 0.27924, 0.16462, 0.51395, 0.34809, 
12, 12, 12.00000, 0.19887, 0.16090, 0.04665, 0.04665, 0.09066, 0.18132, 0.26786, 0.15893, 0.43033, 0.28796, 
